CryoSleep,Age,VIP,Transported,Side,Group,Spendings,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,GroupSize,GroupMember
0,41.0,0,0,0,1138,6536.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
1,25.0,0,0,0,1139,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
0,28.0,0,0,1,1143,802.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
0,0.0,0,0,0,1145,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,4,1
0,19.0,0,0,0,1145,2638.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,4,2
0,22.0,0,0,0,1145,1048.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,4,3
0,2.0,0,0,0,1145,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,4,4
0,35.0,0,0,1,1151,1553.8228845031838,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
0,42.0,0,0,1,1157,1766.4059228466197,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
1,46.0,0,0,0,1158,0.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2,1
1,26.0,0,0,0,1158,0.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2,2
1,19.0,0,0,1,1159,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,3,1
0,11.0,0,0,1,1159,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,3,2
1,11.0,0,0,1,1159,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,3,3
0,17.0,0,0,0,1160,1120.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
0,23.0,0,0,1,1164,1086.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
0,37.0,0,0,1,1171,2406.610387173412,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
1,18.0,0,0,1,1172,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
0,48.0,0,0,1,1176,2114.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1
0,18.0,0,0,1,1181,775.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
1,18.0,0,0,0,1183,0.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,3,1
0,32.0,1,0,0,1183,4889.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,3,2
1,26.0,0,0,0,1183,0.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3,3
1,26.0,0,0,1,1184,0.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,1
0,55.0,0,0,1,1184,1262.4737796287395,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2,2
0,19.0,0,0,0,1189,716.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
0,65.0,0,0,1,1194,1941.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1
0,28.0,0,0,0,1196,2506.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,1
0,24.0,0,0,0,1196,1150.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,2
1,52.0,0,0,1,1200,0.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1
0,67.0,0,0,1,1201,10304.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2,1
0,34.0,0,0,1,1201,4324.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2,2
0,23.0,0,0,0,1202,2081.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1
0,26.0,0,0,0,1204,997.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
0,28.0,0,0,1,1205,1409.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
0,9.0,0,0,1,1207,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,4,1
0,1.0,0,0,1,1207,0.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,4,2
1,1.0,0,0,1,1207,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,4,3
0,58.0,0,0,1,1207,7.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,4,4
0,59.0,0,0,0,1209,3590.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2,1
0,54.0,0,0,0,1209,4153.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2,2
0,8.0,0,0,1,1217,0.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2,1
1,28.0,0,0,1,1217,0.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2,2
0,19.0,0,0,1,1219,3390.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,1
1,23.0,0,0,1,1219,0.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,2
1,47.0,0,0,1,1224,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,1
0,17.0,0,0,1,1224,3556.8492104132347,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2,2
1,33.0,0,0,1,1226,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,1
1,43.0,0,0,1,1226,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,2
1,28.0,0,0,1,1227,0.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
0,32.0,0,0,0,1237,778.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
0,13.0,0,0,0,1241,681.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
1,18.0,0,0,0,1244,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
1,16.0,0,0,1,1245,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
1,6.0,0,0,0,1247,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
0,27.0,0,0,0,1249,1558.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
1,29.0,0,0,1,1251,0.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1
0,32.0,0,0,1,1252,1620.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
0,23.0,0,0,1,1253,982.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
1,33.0,0,0,1,1257,0.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,4,1
1,51.0,0,0,1,1257,0.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,4,2
0,41.0,0,0,1,1257,9465.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,4,3
0,20.0,0,0,1,1257,2163.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,4,4
0,0.0,0,0,0,1262,0.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1
0,13.0,0,0,0,1262,797.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,2,2
1,13.0,0,0,0,1265,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
0,13.0,0,0,1,1266,1697.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
1,24.0,0,0,0,1268,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1
0,17.797756545700803,0,0,1,1270,7019.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1
0,32.0,0,0,1,1272,809.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
0,24.0,0,0,0,1275,716.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
0,27.0,0,0,1,1276,0.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1
0,24.0,0,0,0,1277,866.6599241596076,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
0,34.0,0,0,1,1290,1241.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
0,26.0,0,0,0,1296,692.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
0,22.0,0,0,0,1297,2486.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
0,10.0,0,0,1,1298,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
0,28.0,0,0,1,1301,928.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3,1
1,5.0,0,0,1,1301,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3,2
1,35.2,0,0,1,1301,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3,3
0,29.0,0,0,1,1303,478.1467819642692,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
0,17.0,0,0,1,1305,2018.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
0,18.0,0,0,0,1313,790.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
0,35.0,0,0,1,1314,1455.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
0,42.0,0,0,1,1315,907.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
1,35.0,0,0,1,1318,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1
0,42.0,0,0,0,1319,6307.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,1
0,33.0,0,0,0,1319,2188.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,2
1,20.0,0,0,0,1320,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,3,1
1,2.0,0,0,0,1320,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3,2
1,2.0,0,0,0,1320,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3,3
1,43.0,0,0,1,1321,0.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,4,1
1,10.0,0,0,1,1321,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,4,2
0,26.0,0,0,1,1321,2603.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,4,3
0,42.0,0,0,1,1321,1298.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,4,4
1,24.0,0,0,0,1327,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
0,32.0,0,0,0,1329,1504.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
0,23.0,0,0,0,1334,823.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
1,35.2,0,0,0,1338,0.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2,1
1,15.0,0,0,0,1338,0.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2,2
1,15.0,0,0,1,1339,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
0,18.81092297811647,0,0,1,1341,909.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3,1
1,15.0,0,0,1,1341,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3,2
0,13.0,0,0,1,1341,474.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,3,3
0,33.0,0,0,0,1343,10445.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3,1
0,47.0,0,0,0,1343,5983.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,2
0,27.0,0,0,0,1343,3072.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,3
0,18.0,0,0,1,1344,818.3442768358086,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
0,10.0,0,0,0,1346,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
1,40.0,0,0,1,1349,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1
1,28.0,0,0,1,1349,0.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2,2
0,23.0,0,0,1,1354,1287.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,7,1
0,23.0,0,0,1,1354,0.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,7,2
1,41.0,0,0,1,1354,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,7,3
0,20.0,0,0,1,1354,2709.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,7,4
1,29.0,0,0,1,1354,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,7,5
1,17.0,0,0,1,1354,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,7,6
0,21.0,0,0,1,1354,1288.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,7,7
1,25.0,0,0,0,1358,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,1
0,25.0,0,0,0,1358,1020.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2,2
0,28.0,0,0,0,1359,518.9880239520958,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
1,24.0,0,0,1,1361,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,1
0,56.0,0,0,1,1361,1299.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2,2
0,36.0,0,0,0,1363,811.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
0,20.0,0,0,1,1364,1230.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,1
0,50.0,0,0,1,1364,803.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2,2
1,29.0,0,0,0,1367,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
0,34.0,0,0,0,1369,933.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3,1
1,40.0,0,0,0,1369,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,3,2
0,20.0,0,0,0,1369,1828.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3,3
1,36.0,0,0,0,1372,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
0,25.0,0,0,1,1373,992.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
1,25.0,1,0,1,1374,0.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1
1,17.0,0,0,1,1388,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
0,42.0,0,0,0,1392,4233.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1
1,47.0,0,0,1,1394,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
0,23.0,0,0,0,1396,1442.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
0,21.5,0,0,0,1405,1299.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1
0,39.0,1,0,1,1409,3324.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2,1
1,43.0,0,0,1,1409,0.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2,2
0,23.0,0,0,0,1411,1639.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
0,46.0,0,0,0,1418,902.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
1,31.0,0,0,1,1422,0.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,1
0,37.0,0,0,1,1422,3619.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3,2
0,48.0,0,0,1,1422,7802.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,3
0,28.0,0,0,1,1429,1041.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
0,38.0,0,0,1,1432,1346.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,1
0,31.0,0,0,1,1432,2578.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2,2
0,35.0,0,0,1,1436,948.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
0,28.0,0,0,0,1437,773.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
0,29.0,0,0,0,1441,803.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
0,19.0,0,0,0,1446,674.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
0,17.98321693899242,0,0,0,1448,627.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
0,44.0,0,0,0,1449,1048.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1
0,59.0,0,0,1,1456,773.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
0,23.0,0,0,1,1459,638.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
0,48.0,0,0,0,1464,785.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
1,49.0,0,0,1,1466,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
0,15.0,0,0,0,1468,628.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
0,30.0,0,0,1,1469,1598.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,1
0,20.0,0,0,1,1469,1854.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,2
1,20.0,0,0,0,1470,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
0,6.0,0,0,1,1471,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,5,1
1,1.0,0,0,1,1471,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,5,2
0,1.0,0,0,1,1471,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,5,3
0,2.0,0,0,1,1471,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,5,4
1,8.0,0,0,1,1471,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,5,5
1,29.0,0,0,0,1472,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
0,43.0,0,0,0,1473,611.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1
0,73.0,0,0,0,1473,628.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,2
0,48.0,0,0,0,1475,871.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
0,24.0,0,0,1,1476,713.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
0,20.0,0,0,0,1477,5474.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,1
0,17.0,0,0,0,1477,9097.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,2
1,42.0,0,0,0,1480,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
1,22.0,0,0,1,1482,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
0,54.0,0,0,0,1483,869.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
1,41.0,0,0,1,1486,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
1,0.0,0,0,0,1487,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2,1
0,20.0,0,0,0,1487,784.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,2
0,54.0,0,0,1,1492,8602.138368876087,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2,1
0,73.0,0,0,1,1492,1771.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2,2
0,17.0,0,0,1,1494,590.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
0,21.0,0,0,1,1495,776.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1
1,60.0,0,0,0,1495,0.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2,2
1,50.0,0,0,0,1496,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
1,17.0,0,0,0,1497,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,1
1,18.0,0,0,0,1497,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,2
0,25.0,0,0,0,1502,8242.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,4,1
0,57.0,1,0,0,1502,3682.9599834728906,0,1,0,1,0,0,0,0,1,0,0,0,0,0,4,2
1,46.0,0,0,0,1502,0.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,4,3
1,71.0,0,0,0,1502,0.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,4,4
0,21.0,0,0,0,1504,710.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
0,38.0,0,0,0,1505,1272.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
0,23.0,0,0,1,1508,691.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
0,24.0,0,0,1,1512,1760.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
1,25.0,0,0,1,1513,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
1,35.0,0,0,1,1514,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
0,21.0,0,0,1,1516,704.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
0,22.0,0,0,1,1517,903.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
0,60.0,0,0,0,1518,5887.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,1
0,29.0,0,0,0,1518,6704.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,2
0,49.0,0,0,1,1519,997.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
1,27.0,0,0,1,1522,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
0,23.0,0,0,0,1530,2581.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
0,23.0,0,0,1,1534,1587.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2,1
0,33.0,0,0,1,1534,3344.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2,2
0,35.0,0,0,0,1535,3157.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
0,27.0,0,0,1,1537,5120.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1
0,44.0,0,0,0,1538,1751.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,1
0,18.0,0,0,0,1538,1180.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2,2
1,31.0,0,0,1,1546,0.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
0,21.0,0,0,1,1549,3966.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
1,27.0,0,0,1,1553,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,1
0,36.0,0,0,1,1553,2659.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,2
1,33.0,0,0,0,1554,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2,1
0,30.0,0,0,0,1554,704.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2,2
1,29.0,0,0,1,1556,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
0,32.0,0,0,1,1557,10920.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1
1,31.0,0,0,0,1559,0.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,1
1,27.0,0,0,0,1559,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,2
1,25.0,0,0,1,1563,0.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1
1,38.0,0,0,0,1566,0.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1
0,47.0,0,0,1,1570,761.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
0,24.0,0,0,1,1571,809.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
1,46.0,0,0,1,1574,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
1,16.0,0,0,1,1575,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
0,30.0,0,0,0,1582,1086.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1
0,0.0,0,0,0,1582,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,2
1,60.0,0,0,1,1583,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
0,50.0,0,0,1,1586,4759.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1
1,37.0,0,0,1,1587,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2,1
1,27.0,0,0,1,1587,0.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2,2
0,29.0,0,0,0,1589,1217.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
0,23.116598883403537,0,0,1,1591,9192.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,1
0,22.0,0,0,1,1591,6858.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,2
0,38.51807656715042,0,0,0,1598,2598.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,1
0,21.5,0,0,0,1598,9524.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2,2
0,14.0,0,0,1,1600,791.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
0,22.33705310013466,0,0,0,1605,716.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
1,20.0,0,0,0,1607,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
0,19.0,0,0,1,1609,1022.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1
0,14.0,0,0,0,1610,3081.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1
1,69.0,0,0,0,1616,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
0,26.0,0,0,1,1618,15154.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1
0,25.0,0,0,1,1620,10740.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1
0,36.0,0,0,1,1623,1182.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1
1,34.0,0,0,1,1627,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
0,4.0,0,0,1,1629,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,6,1
0,1.0,0,0,1,1629,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,6,2
1,24.0,0,0,1,1629,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,6,3
1,21.0,0,0,1,1629,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,6,4
1,25.0,0,0,1,1629,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,6,5
1,44.0,0,0,1,1629,0.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,6,6
0,22.0,0,0,1,1639,1757.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
1,64.0,0,0,0,1641,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
0,32.0,0,0,0,1642,5834.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
0,42.0,0,0,0,1643,884.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
1,29.0,0,0,1,1648,0.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
1,4.0,0,0,1,1652,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
0,17.0,0,0,1,1654,987.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
0,21.0,0,0,0,1664,864.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
1,52.0,0,0,0,1665,0.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2,1
1,29.0,0,0,0,1665,0.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2,2
0,35.0,0,0,1,1667,900.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
1,23.0,0,0,1,1675,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1
0,27.0,0,0,1,1678,1152.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
1,8.0,0,0,0,1679,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
